seed,beta,completed,total_tasks,urgent_satisfaction,mean_response,p1_response,weighted_response,started_tasks,unmet,lateness,travel,reassignments,withdrawals,violations,solve_seconds,solver_calls,fallback_calls,region_gini,unserved_regions,region_waits
17,10,16,36,0.6111111111111112,31.36842105263158,34.214285714285715,2746,19,43,159,356,28,20,0,4.013091800035909,28,0,0.16779661016949152,0,"[{""node"":""N3"",""tasks"":4,""started"":3,""wait"":31.666666666666668,""unstarted"":1},{""node"":""N4"",""tasks"":7,""started"":3,""wait"":42.333333333333336,""unstarted"":4},{""node"":""N5"",""tasks"":8,""started"":6,""wait"":21.333333333333332,""unstarted"":2},{""node"":""N6"",""tasks"":6,""started"":2,""wait"":40.0,""unstarted"":4},{""node"":""N7"",""tasks"":3,""started"":2,""wait"":18.0,""unstarted"":1},{""node"":""N8"",""tasks"":8,""started"":3,""wait"":43.333333333333336,""unstarted"":5}]"
17,20,17,36,0.5555555555555556,31.25,37.30769230769231,2845,20,41,153,315,23,18,0,4.0968412999936845,28,0,0.2086668643146556,0,"[{""node"":""N3"",""tasks"":4,""started"":4,""wait"":24.75,""unstarted"":0},{""node"":""N4"",""tasks"":7,""started"":6,""wait"":41.0,""unstarted"":1},{""node"":""N5"",""tasks"":8,""started"":5,""wait"":29.4,""unstarted"":3},{""node"":""N6"",""tasks"":6,""started"":1,""wait"":14.0,""unstarted"":5},{""node"":""N7"",""tasks"":3,""started"":2,""wait"":18.0,""unstarted"":1},{""node"":""N8"",""tasks"":8,""started"":2,""wait"":41.5,""unstarted"":6}]"
17,50,13,36,0.6111111111111112,31.4,22.083333333333332,1943,15,47,120,286,0,12,0,3.974141300030169,28,0,0.34648166501486627,1,"[{""node"":""N3"",""tasks"":4,""started"":1,""wait"":10.0,""unstarted"":3},{""node"":""N4"",""tasks"":7,""started"":3,""wait"":25.333333333333332,""unstarted"":4},{""node"":""N5"",""tasks"":8,""started"":6,""wait"":19.333333333333332,""unstarted"":2},{""node"":""N6"",""tasks"":6,""started"":0,""wait"":null,""unstarted"":6},{""node"":""N7"",""tasks"":3,""started"":2,""wait"":71.5,""unstarted"":1},{""node"":""N8"",""tasks"":8,""started"":3,""wait"":42.0,""unstarted"":5}]"
18,0,19,36,0.5263157894736842,27.434782608695652,28.333333333333332,2573,23,40,94,367,15,22,0,2.5407260000210954,28,0,0.09935314331918331,0,"[{""node"":""N3"",""tasks"":7,""started"":6,""wait"":31.666666666666668,""unstarted"":1},{""node"":""N4"",""tasks"":7,""started"":4,""wait"":18.5,""unstarted"":3},{""node"":""N5"",""tasks"":6,""started"":5,""wait"":24.4,""unstarted"":1},{""node"":""N6"",""tasks"":7,""started"":3,""wait"":32.666666666666664,""unstarted"":4},{""node"":""N7"",""tasks"":5,""started"":3,""wait"":31.666666666666668,""unstarted"":2},{""node"":""N8"",""tasks"":4,""started"":2,""wait"":26.0,""unstarted"":2}]"
18,1,18,36,0.47368421052631576,29.636363636363637,32.81818181818182,2678,22,43,140,346,17,30,0,2.7347441000310937,28,0,0.16890595009596934,0,"[{""node"":""N3"",""tasks"":7,""started"":6,""wait"":31.666666666666668,""unstarted"":1},{""node"":""N4"",""tasks"":7,""started"":4,""wait"":18.5,""unstarted"":3},{""node"":""N5"",""tasks"":6,""started"":4,""wait"":22.5,""unstarted"":2},{""node"":""N6"",""tasks"":7,""started"":4,""wait"":48.0,""unstarted"":3},{""node"":""N7"",""tasks"":5,""started"":2,""wait"":27.0,""unstarted"":3},{""node"":""N8"",""tasks"":4,""started"":2,""wait"":26.0,""unstarted"":2}]"
18,2,19,36,0.5263157894736842,32.285714285714285,37.72727272727273,2864,21,39,183,347,11,30,0,2.6648714000039035,28,0,0.11826783114992724,0,"[{""node"":""N3"",""tasks"":7,""started"":6,""wait"":31.666666666666668,""unstarted"":1},{""node"":""N4"",""tasks"":7,""started"":5,""wait"":43.2,""unstarted"":2},{""node"":""N5"",""tasks"":6,""started"":3,""wait"":22.333333333333332,""unstarted"":3},{""node"":""N6"",""tasks"":7,""started"":3,""wait"":33.0,""unstarted"":4},{""node"":""N7"",""tasks"":5,""started"":2,""wait"":27.0,""unstarted"":3},{""node"":""N8"",""tasks"":4,""started"":2,""wait"":26.0,""unstarted"":2}]"
18,5,19,36,0.5263157894736842,32.142857142857146,37.45454545454545,2849,21,39,180,357,11,31,0,2.974715499978629,28,0,0.11591821832785687,0,"[{""node"":""N3"",""tasks"":7,""started"":6,""wait"":31.666666666666668,""unstarted"":1},{""node"":""N4"",""tasks"":7,""started"":5,""wait"":42.6,""unstarted"":2},{""node"":""N5"",""tasks"":6,""started"":3,""wait"":22.333333333333332,""unstarted"":3},{""node"":""N6"",""tasks"":7,""started"":3,""wait"":33.0,""unstarted"":4},{""node"":""N7"",""tasks"":5,""started"":2,""wait"":27.0,""unstarted"":3},{""node"":""N8"",""tasks"":4,""started"":2,""wait"":26.0,""unstarted"":2}]"
18,10,17,36,0.5263157894736842,30.772727272727273,29.166666666666668,2731,22,43,158,344,11,25,0,2.9175563000317197,28,0,0.18477814899478343,0,"[{""node"":""N3"",""tasks"":7,""started"":7,""wait"":25.857142857142858,""unstarted"":0},{""node"":""N4"",""tasks"":7,""started"":4,""wait"":31.5,""unstarted"":3},{""node"":""N5"",""tasks"":6,""started"":4,""wait"":25.25,""unstarted"":2},{""node"":""N6"",""tasks"":7,""started"":3,""wait"":28.0,""unstarted"":4},{""node"":""N7"",""tasks"":5,""started"":2,""wait"":66.5,""unstarted"":3},{""node"":""N8"",""tasks"":4,""started"":2,""wait"":26.0,""unstarted"":2}]"
18,20,15,36,0.5789473684210527,26.68421052631579,24.76923076923077,2165,19,45,71,320,13,41,0,3.8472260999697028,28,0,0.21557276803913572,1,"[{""node"":""N3"",""tasks"":7,""started"":5,""wait"":26.8,""unstarted"":2},{""node"":""N4"",""tasks"":7,""started"":5,""wait"":28.6,""unstarted"":2},{""node"":""N5"",""tasks"":6,""started"":4,""wait"":15.0,""unstarted"":2},{""node"":""N6"",""tasks"":7,""started"":1,""wait"":13.0,""unstarted"":6},{""node"":""N7"",""tasks"":5,""started"":4,""wait"":39.25,""unstarted"":1},{""node"":""N8"",""tasks"":4,""started"":0,""wait"":null,""unstarted"":4}]"
18,50,16,36,0.631578947368421,22.88235294117647,20.153846153846153,1691,17,43,84,281,3,19,0,3.376800199970603,28,0,0.36112531969309475,1,"[{""node"":""N3"",""tasks"":7,""started"":3,""wait"":13.0,""unstarted"":4},{""node"":""N4"",""tasks"":7,""started"":6,""wait"":11.0,""unstarted"":1},{""node"":""N5"",""tasks"":6,""started"":3,""wait"":12.666666666666666,""unstarted"":3},{""node"":""N6"",""tasks"":7,""started"":2,""wait"":35.0,""unstarted"":5},{""node"":""N7"",""tasks"":5,""started"":3,""wait"":58.666666666666664,""unstarted"":2},{""node"":""N8"",""tasks"":4,""started"":0,""wait"":null,""unstarted"":4}]"
19,0,13,36,0.4090909090909091,26.5,22.272727272727273,1762,16,55,106,316,15,36,0,4.558010799984913,30,0,0.20307382212144118,1,"[{""node"":""N3"",""tasks"":5,""started"":5,""wait"":23.8,""unstarted"":0},{""node"":""N4"",""tasks"":6,""started"":3,""wait"":25.666666666666668,""unstarted"":3},{""node"":""N5"",""tasks"":7,""started"":2,""wait"":20.5,""unstarted"":5},{""node"":""N6"",""tasks"":4,""started"":0,""wait"":null,""unstarted"":4},{""node"":""N7"",""tasks"":6,""started"":3,""wait"":15.666666666666666,""unstarted"":3},{""node"":""N8"",""tasks"":8,""started"":3,""wait"":46.666666666666664,""unstarted"":5}]"
19,1,14,36,0.36363636363636365,26.470588235294116,24.454545454545453,1888,17,54,91,289,28,34,0,4.782663600024534,30,0,0.10538461538461538,1,"[{""node"":""N3"",""tasks"":5,""started"":2,""wait"":20.5,""unstarted"":3},{""node"":""N4"",""tasks"":6,""started"":4,""wait"":32.0,""unstarted"":2},{""node"":""N5"",""tasks"":7,""started"":3,""wait"":29.0,""unstarted"":4},{""node"":""N6"",""tasks"":4,""started"":0,""wait"":null,""unstarted"":4},{""node"":""N7"",""tasks"":6,""started"":4,""wait"":19.25,""unstarted"":2},{""node"":""N8"",""tasks"":8,""started"":4,""wait"":29.25,""unstarted"":4}]"
19,2,15,36,0.4090909090909091,25.941176470588236,23.90909090909091,1849,17,51,76,301,12,41,0,4.816256799982511,30,0,0.1281708945260347,1,"[{""node"":""N3"",""tasks"":5,""started"":2,""wait"":15.5,""unstarted"":3},{""node"":""N4"",""tasks"":6,""started"":4,""wait"":31.0,""unstarted"":2},{""node"":""N5"",""tasks"":7,""started"":3,""wait"":27.333333333333332,""unstarted"":4},{""node"":""N6"",""tasks"":4,""started"":0,""wait"":null,""unstarted"":4},{""node"":""N7"",""tasks"":6,""started"":4,""wait"":21.0,""unstarted"":2},{""node"":""N8"",""tasks"":8,""started"":4,""wait"":30.0,""unstarted"":4}]"
19,5,15,36,0.36363636363636365,26.61111111111111,22.09090909090909,1923,18,52,70,329,20,45,0,4.29147070000181,30,0,0.1335753176043557,1,"[{""node"":""N3"",""tasks"":5,""started"":4,""wait"":22.75,""unstarted"":1},{""node"":""N4"",""tasks"":6,""started"":4,""wait"":18.75,""unstarted"":2},{""node"":""N5"",""tasks"":7,""started"":2,""wait"":36.0,""unstarted"":5},{""node"":""N6"",""tasks"":4,""started"":0,""wait"":null,""unstarted"":4},{""node"":""N7"",""tasks"":6,""started"":4,""wait"":26.0,""unstarted"":2},{""node"":""N8"",""tasks"":8,""started"":4,""wait"":34.25,""unstarted"":4}]"
19,10,15,36,0.4090909090909091,25.529411764705884,23.545454545454547,1820,17,51,76,301,13,33,0,4.735873300029198,30,0,0.12836831415030467,1,"[{""node"":""N3"",""tasks"":5,""started"":2,""wait"":15.5,""unstarted"":3},{""node"":""N4"",""tasks"":6,""started"":4,""wait"":30.75,""unstarted"":2},{""node"":""N5"",""tasks"":7,""started"":3,""wait"":27.333333333333332,""unstarted"":4},{""node"":""N6"",""tasks"":4,""started"":0,""wait"":null,""unstarted"":4},{""node"":""N7"",""tasks"":6,""started"":4,""wait"":20.25,""unstarted"":2},{""node"":""N8"",""tasks"":8,""started"":4,""wait"":29.25,""unstarted"":4}]"
19,20,14,36,0.4090909090909091,21.933333333333334,17.9,1345,15,53,49,291,11,44,0,4.880794800032163,30,0,0.17704918032786884,1,"[{""node"":""N3"",""tasks"":5,""started"":4,""wait"":22.75,""unstarted"":1},{""node"":""N4"",""tasks"":6,""started"":4,""wait"":18.5,""unstarted"":2},{""node"":""N5"",""tasks"":7,""started"":2,""wait"":21.0,""unstarted"":5},{""node"":""N6"",""tasks"":4,""started"":0,""wait"":null,""unstarted"":4},{""node"":""N7"",""tasks"":6,""started"":2,""wait"":11.5,""unstarted"":4},{""node"":""N8"",""tasks"":8,""started"":3,""wait"":33.0,""unstarted"":5}]"
19,50,11,36,0.36363636363636365,32.642857142857146,27.727272727272727,1981,14,60,174,320,4,33,0,4.7433479000173975,30,1,0.3025,1,"[{""node"":""N3"",""tasks"":5,""started"":4,""wait"":53.5,""unstarted"":1},{""node"":""N4"",""tasks"":6,""started"":3,""wait"":15.0,""unstarted"":3},{""node"":""N5"",""tasks"":7,""started"":1,""wait"":18.0,""unstarted"":6},{""node"":""N6"",""tasks"":4,""started"":0,""wait"":null,""unstarted"":4},{""node"":""N7"",""tasks"":6,""started"":2,""wait"":57.0,""unstarted"":4},{""node"":""N8"",""tasks"":8,""started"":4,""wait"":16.5,""unstarted"":4}]"
