seed,event_rate,resource_scale,method,completed,total_tasks,urgent_satisfaction,mean_response,p1_response,weighted_response,started_tasks,unmet,lateness,travel,reassignments,withdrawals,violations,solve_seconds,solver_calls,fallback_calls,region_gini,unserved_regions,region_waits,lex_complete_calls,lex_proven_p1_calls
6,medium,0.5,rolling,14,24,0.7692307692307693,28.666666666666668,33.36363636363637,2024,15,25,128,306,5,15,0,1.0951165999867953,23,0,0.27294117647058824,1,"[{""node"":""N3"",""tasks"":5,""started"":4,""wait"":30.0,""unstarted"":1},{""node"":""N4"",""tasks"":5,""started"":4,""wait"":48.5,""unstarted"":1},{""node"":""N5"",""tasks"":4,""started"":2,""wait"":20.0,""unstarted"":2},{""node"":""N6"",""tasks"":4,""started"":2,""wait"":11.0,""unstarted"":2},{""node"":""N7"",""tasks"":4,""started"":3,""wait"":18.0,""unstarted"":1},{""node"":""N8"",""tasks"":2,""started"":0,""wait"":null,""unstarted"":2}]",,
6,medium,0.5,lexicographic,14,24,0.7692307692307693,31.2,36.81818181818182,2214,15,25,135,320,10,16,0,1.8336643000220647,23,0,0.20875553369404823,1,"[{""node"":""N3"",""tasks"":5,""started"":5,""wait"":40.2,""unstarted"":0},{""node"":""N4"",""tasks"":5,""started"":4,""wait"":32.0,""unstarted"":1},{""node"":""N5"",""tasks"":4,""started"":1,""wait"":20.0,""unstarted"":3},{""node"":""N6"",""tasks"":4,""started"":2,""wait"":11.0,""unstarted"":2},{""node"":""N7"",""tasks"":4,""started"":3,""wait"":32.333333333333336,""unstarted"":1},{""node"":""N8"",""tasks"":2,""started"":0,""wait"":null,""unstarted"":2}]",21,22
6,medium,0.5,rolling_forecast,14,24,0.7692307692307693,28.666666666666668,33.36363636363637,2024,15,25,128,306,5,15,0,1.0792442999518244,23,0,0.27294117647058824,1,"[{""node"":""N3"",""tasks"":5,""started"":4,""wait"":30.0,""unstarted"":1},{""node"":""N4"",""tasks"":5,""started"":4,""wait"":48.5,""unstarted"":1},{""node"":""N5"",""tasks"":4,""started"":2,""wait"":20.0,""unstarted"":2},{""node"":""N6"",""tasks"":4,""started"":2,""wait"":11.0,""unstarted"":2},{""node"":""N7"",""tasks"":4,""started"":3,""wait"":18.0,""unstarted"":1},{""node"":""N8"",""tasks"":2,""started"":0,""wait"":null,""unstarted"":2}]",,
6,high,0.5,greedy,15,36,0.5789473684210527,36.0,40.42857142857143,3076,18,49,230,389,11,20,0,0.05176690004009288,29,29,0.1541685242978154,1,"[{""node"":""N3"",""tasks"":5,""started"":4,""wait"":41.25,""unstarted"":1},{""node"":""N4"",""tasks"":11,""started"":7,""wait"":36.714285714285715,""unstarted"":4},{""node"":""N5"",""tasks"":5,""started"":1,""wait"":20.0,""unstarted"":4},{""node"":""N6"",""tasks"":7,""started"":2,""wait"":21.5,""unstarted"":5},{""node"":""N7"",""tasks"":5,""started"":4,""wait"":40.75,""unstarted"":1},{""node"":""N8"",""tasks"":3,""started"":0,""wait"":null,""unstarted"":3}]",,
6,high,0.5,static,4,36,0.10526315789473684,17.75,18.5,287,4,71,0,133,0,0,0,0.009756800005561672,1,0,0.15845070422535212,2,"[{""node"":""N3"",""tasks"":5,""started"":1,""wait"":10.0,""unstarted"":4},{""node"":""N4"",""tasks"":11,""started"":1,""wait"":17.0,""unstarted"":10},{""node"":""N5"",""tasks"":5,""started"":1,""wait"":20.0,""unstarted"":4},{""node"":""N6"",""tasks"":7,""started"":0,""wait"":null,""unstarted"":7},{""node"":""N7"",""tasks"":5,""started"":1,""wait"":24.0,""unstarted"":4},{""node"":""N8"",""tasks"":3,""started"":0,""wait"":null,""unstarted"":3}]",,
6,high,0.5,rolling,18,36,0.6842105263157895,24.65,24.533333333333335,2215,20,44,114,335,25,30,0,4.4312045999540715,29,0,0.18153282762228617,1,"[{""node"":""N3"",""tasks"":5,""started"":4,""wait"":30.0,""unstarted"":1},{""node"":""N4"",""tasks"":11,""started"":9,""wait"":27.444444444444443,""unstarted"":2},{""node"":""N5"",""tasks"":5,""started"":2,""wait"":19.5,""unstarted"":3},{""node"":""N6"",""tasks"":7,""started"":1,""wait"":10.0,""unstarted"":6},{""node"":""N7"",""tasks"":5,""started"":4,""wait"":19.25,""unstarted"":1},{""node"":""N8"",""tasks"":3,""started"":0,""wait"":null,""unstarted"":3}]",,
6,high,0.5,lexicographic,13,36,0.47368421052631576,37.0,41.92307692307692,2977,17,54,252,356,23,50,0,2.263175699990825,29,11,0.19226190476190477,1,"[{""node"":""N3"",""tasks"":5,""started"":4,""wait"":48.75,""unstarted"":1},{""node"":""N4"",""tasks"":11,""started"":6,""wait"":31.0,""unstarted"":5},{""node"":""N5"",""tasks"":5,""started"":1,""wait"":20.0,""unstarted"":4},{""node"":""N6"",""tasks"":7,""started"":2,""wait"":22.5,""unstarted"":5},{""node"":""N7"",""tasks"":5,""started"":4,""wait"":45.75,""unstarted"":1},{""node"":""N8"",""tasks"":3,""started"":0,""wait"":null,""unstarted"":3}]",9,11
6,high,0.5,rolling_forecast,19,36,0.6842105263157895,25.761904761904763,22.785714285714285,2261,21,42,152,324,33,31,0,4.283047299992177,29,0,0.10806754221388368,1,"[{""node"":""N3"",""tasks"":5,""started"":3,""wait"":33.666666666666664,""unstarted"":2},{""node"":""N4"",""tasks"":11,""started"":8,""wait"":24.5,""unstarted"":3},{""node"":""N5"",""tasks"":5,""started"":3,""wait"":25.666666666666668,""unstarted"":2},{""node"":""N6"",""tasks"":7,""started"":3,""wait"":30.666666666666668,""unstarted"":4},{""node"":""N7"",""tasks"":5,""started"":4,""wait"":18.75,""unstarted"":1},{""node"":""N8"",""tasks"":3,""started"":0,""wait"":null,""unstarted"":3}]",,
8,low,0.5,greedy,9,12,1.0,28.8,18.8,1052,10,7,40,249,0,2,0,0.005395799977122806,14,14,0.3248513674197383,1,"[{""node"":""N3"",""tasks"":1,""started"":1,""wait"":10.0,""unstarted"":0},{""node"":""N4"",""tasks"":3,""started"":3,""wait"":17.666666666666668,""unstarted"":0},{""node"":""N5"",""tasks"":3,""started"":2,""wait"":20.5,""unstarted"":1},{""node"":""N6"",""tasks"":1,""started"":0,""wait"":null,""unstarted"":1},{""node"":""N7"",""tasks"":2,""started"":2,""wait"":32.5,""unstarted"":0},{""node"":""N8"",""tasks"":2,""started"":2,""wait"":59.5,""unstarted"":0}]",,
8,low,0.5,static,4,12,0.4,16.0,17.5,262,4,20,0,126,0,0,0,0.015705700003309175,1,0,0.1328125,2,"[{""node"":""N3"",""tasks"":1,""started"":1,""wait"":10.0,""unstarted"":0},{""node"":""N4"",""tasks"":3,""started"":1,""wait"":15.0,""unstarted"":2},{""node"":""N5"",""tasks"":3,""started"":1,""wait"":20.0,""unstarted"":2},{""node"":""N6"",""tasks"":1,""started"":0,""wait"":null,""unstarted"":1},{""node"":""N7"",""tasks"":2,""started"":1,""wait"":19.0,""unstarted"":1},{""node"":""N8"",""tasks"":2,""started"":0,""wait"":null,""unstarted"":2}]",,
8,low,0.5,rolling,10,12,1.0,22.2,21.6,882,10,5,0,225,0,0,0,0.09298329999728594,14,0,0.1578783151326053,1,"[{""node"":""N3"",""tasks"":1,""started"":1,""wait"":10.0,""unstarted"":0},{""node"":""N4"",""tasks"":3,""started"":3,""wait"":18.333333333333332,""unstarted"":0},{""node"":""N5"",""tasks"":3,""started"":2,""wait"":26.5,""unstarted"":1},{""node"":""N6"",""tasks"":1,""started"":0,""wait"":null,""unstarted"":1},{""node"":""N7"",""tasks"":2,""started"":2,""wait"":25.0,""unstarted"":0},{""node"":""N8"",""tasks"":2,""started"":2,""wait"":27.0,""unstarted"":0}]",,
8,low,0.5,lexicographic,9,12,1.0,20.77777777777778,21.2,773,9,7,0,223,1,2,0,0.3385441999998875,14,0,0.15827814569536425,1,"[{""node"":""N3"",""tasks"":1,""started"":1,""wait"":10.0,""unstarted"":0},{""node"":""N4"",""tasks"":3,""started"":3,""wait"":17.666666666666668,""unstarted"":0},{""node"":""N5"",""tasks"":3,""started"":2,""wait"":26.5,""unstarted"":1},{""node"":""N6"",""tasks"":1,""started"":0,""wait"":null,""unstarted"":1},{""node"":""N7"",""tasks"":2,""started"":2,""wait"":24.5,""unstarted"":0},{""node"":""N8"",""tasks"":2,""started"":1,""wait"":22.0,""unstarted"":1}]",14,14
8,low,0.5,rolling_forecast,10,12,1.0,22.2,21.6,882,10,5,0,225,0,0,0,0.11408389998541679,14,0,0.1578783151326053,1,"[{""node"":""N3"",""tasks"":1,""started"":1,""wait"":10.0,""unstarted"":0},{""node"":""N4"",""tasks"":3,""started"":3,""wait"":18.333333333333332,""unstarted"":0},{""node"":""N5"",""tasks"":3,""started"":2,""wait"":26.5,""unstarted"":1},{""node"":""N6"",""tasks"":1,""started"":0,""wait"":null,""unstarted"":1},{""node"":""N7"",""tasks"":2,""started"":2,""wait"":25.0,""unstarted"":0},{""node"":""N8"",""tasks"":2,""started"":2,""wait"":27.0,""unstarted"":0}]",,
8,medium,0.5,greedy,15,24,1.0,26.75,27.818181818181817,1896,16,20,43,266,9,4,0,0.01610499998787418,20,20,0.18091107820322969,0,"[{""node"":""N3"",""tasks"":4,""started"":3,""wait"":21.666666666666668,""unstarted"":1},{""node"":""N4"",""tasks"":6,""started"":5,""wait"":30.4,""unstarted"":1},{""node"":""N5"",""tasks"":4,""started"":2,""wait"":28.5,""unstarted"":2},{""node"":""N6"",""tasks"":3,""started"":2,""wait"":19.0,""unstarted"":1},{""node"":""N7"",""tasks"":3,""started"":2,""wait"":16.0,""unstarted"":1},{""node"":""N8"",""tasks"":4,""started"":2,""wait"":42.0,""unstarted"":2}]",,
8,medium,0.5,static,4,24,0.18181818181818182,16.0,17.5,262,4,44,0,126,0,0,0,0.011208500000066124,1,0,0.1328125,2,"[{""node"":""N3"",""tasks"":4,""started"":1,""wait"":10.0,""unstarted"":3},{""node"":""N4"",""tasks"":6,""started"":1,""wait"":15.0,""unstarted"":5},{""node"":""N5"",""tasks"":4,""started"":1,""wait"":20.0,""unstarted"":3},{""node"":""N6"",""tasks"":3,""started"":0,""wait"":null,""unstarted"":3},{""node"":""N7"",""tasks"":3,""started"":1,""wait"":19.0,""unstarted"":2},{""node"":""N8"",""tasks"":4,""started"":0,""wait"":null,""unstarted"":4}]",,
8,medium,0.5,rolling,15,24,0.7272727272727273,24.1875,26.22222222222222,1633,16,22,20,277,4,3,0,0.6187232999945991,20,0,0.18371317398554754,0,"[{""node"":""N3"",""tasks"":4,""started"":3,""wait"":13.333333333333334,""unstarted"":1},{""node"":""N4"",""tasks"":6,""started"":4,""wait"":26.75,""unstarted"":2},{""node"":""N5"",""tasks"":4,""started"":2,""wait"":35.0,""unstarted"":2},{""node"":""N6"",""tasks"":3,""started"":2,""wait"":19.0,""unstarted"":1},{""node"":""N7"",""tasks"":3,""started"":2,""wait"":35.5,""unstarted"":1},{""node"":""N8"",""tasks"":4,""started"":3,""wait"":20.333333333333332,""unstarted"":1}]",,
8,medium,0.5,lexicographic,13,24,0.8181818181818182,25.857142857142858,29.0,1666,14,25,38,278,3,6,0,1.2515946000494296,20,0,0.19284816211818648,0,"[{""node"":""N3"",""tasks"":4,""started"":3,""wait"":11.333333333333334,""unstarted"":1},{""node"":""N4"",""tasks"":6,""started"":5,""wait"":34.4,""unstarted"":1},{""node"":""N5"",""tasks"":4,""started"":2,""wait"":32.5,""unstarted"":2},{""node"":""N6"",""tasks"":3,""started"":2,""wait"":19.0,""unstarted"":1},{""node"":""N7"",""tasks"":3,""started"":1,""wait"":19.0,""unstarted"":2},{""node"":""N8"",""tasks"":4,""started"":1,""wait"":34.0,""unstarted"":3}]",20,20
8,medium,0.5,rolling_forecast,15,24,0.7272727272727273,24.1875,26.22222222222222,1633,16,22,20,277,4,3,0,0.614388299989514,20,0,0.18371317398554754,0,"[{""node"":""N3"",""tasks"":4,""started"":3,""wait"":13.333333333333334,""unstarted"":1},{""node"":""N4"",""tasks"":6,""started"":4,""wait"":26.75,""unstarted"":2},{""node"":""N5"",""tasks"":4,""started"":2,""wait"":35.0,""unstarted"":2},{""node"":""N6"",""tasks"":3,""started"":2,""wait"":19.0,""unstarted"":1},{""node"":""N7"",""tasks"":3,""started"":2,""wait"":35.5,""unstarted"":1},{""node"":""N8"",""tasks"":4,""started"":3,""wait"":20.333333333333332,""unstarted"":1}]",,
8,high,0.5,greedy,16,36,0.5833333333333334,34.22222222222222,36.6875,3022,18,41,195,318,12,15,0,0.04041120001056697,29,29,0.16150234741784036,1,"[{""node"":""N3"",""tasks"":6,""started"":3,""wait"":44.666666666666664,""unstarted"":3},{""node"":""N4"",""tasks"":7,""started"":6,""wait"":37.333333333333336,""unstarted"":1},{""node"":""N5"",""tasks"":7,""started"":3,""wait"":30.0,""unstarted"":4},{""node"":""N6"",""tasks"":6,""started"":4,""wait"":18.5,""unstarted"":2},{""node"":""N7"",""tasks"":5,""started"":2,""wait"":47.0,""unstarted"":3},{""node"":""N8"",""tasks"":5,""started"":0,""wait"":null,""unstarted"":5}]",,
8,high,0.5,static,4,36,0.08333333333333333,16.0,17.5,262,4,66,0,126,0,0,0,0.013274199998704717,1,0,0.1328125,2,"[{""node"":""N3"",""tasks"":6,""started"":1,""wait"":10.0,""unstarted"":5},{""node"":""N4"",""tasks"":7,""started"":1,""wait"":15.0,""unstarted"":6},{""node"":""N5"",""tasks"":7,""started"":1,""wait"":20.0,""unstarted"":6},{""node"":""N6"",""tasks"":6,""started"":0,""wait"":null,""unstarted"":6},{""node"":""N7"",""tasks"":5,""started"":1,""wait"":19.0,""unstarted"":4},{""node"":""N8"",""tasks"":5,""started"":0,""wait"":null,""unstarted"":5}]",,
8,high,0.5,rolling,20,36,0.7083333333333334,36.04,39.04761904761905,4343,25,34,349,297,26,17,0,4.628558199998224,29,0,0.14488139388426285,0,"[{""node"":""N3"",""tasks"":6,""started"":5,""wait"":22.4,""unstarted"":1},{""node"":""N4"",""tasks"":7,""started"":7,""wait"":41.857142857142854,""unstarted"":0},{""node"":""N5"",""tasks"":7,""started"":5,""wait"":38.4,""unstarted"":2},{""node"":""N6"",""tasks"":6,""started"":5,""wait"":40.0,""unstarted"":1},{""node"":""N7"",""tasks"":5,""started"":1,""wait"":19.0,""unstarted"":4},{""node"":""N8"",""tasks"":5,""started"":2,""wait"":42.5,""unstarted"":3}]",,
8,high,0.5,lexicographic,16,36,0.5833333333333334,34.63157894736842,36.875,3154,19,40,212,288,22,30,0,2.698785799962934,29,9,0.1325811001410437,1,"[{""node"":""N3"",""tasks"":6,""started"":3,""wait"":33.0,""unstarted"":3},{""node"":""N4"",""tasks"":7,""started"":6,""wait"":38.0,""unstarted"":1},{""node"":""N5"",""tasks"":7,""started"":4,""wait"":38.75,""unstarted"":3},{""node"":""N6"",""tasks"":6,""started"":4,""wait"":20.5,""unstarted"":2},{""node"":""N7"",""tasks"":5,""started"":2,""wait"":47.0,""unstarted"":3},{""node"":""N8"",""tasks"":5,""started"":0,""wait"":null,""unstarted"":5}]",13,15
8,high,0.5,rolling_forecast,18,36,0.5416666666666666,34.095238095238095,32.8,3132,21,38,261,305,16,32,0,3.8668047999817645,29,0,0.1921373200442968,0,"[{""node"":""N3"",""tasks"":6,""started"":4,""wait"":13.75,""unstarted"":2},{""node"":""N4"",""tasks"":7,""started"":6,""wait"":28.5,""unstarted"":1},{""node"":""N5"",""tasks"":7,""started"":2,""wait"":43.5,""unstarted"":5},{""node"":""N6"",""tasks"":6,""started"":5,""wait"":41.0,""unstarted"":1},{""node"":""N7"",""tasks"":5,""started"":2,""wait"":42.5,""unstarted"":3},{""node"":""N8"",""tasks"":5,""started"":2,""wait"":56.5,""unstarted"":3}]",,
9,low,0.5,greedy,9,12,1.0,23.3,14.0,839,10,7,17,221,0,1,0,0.005027399995015003,14,14,0.34285714285714286,1,"[{""node"":""N3"",""tasks"":1,""started"":1,""wait"":8.0,""unstarted"":0},{""node"":""N4"",""tasks"":3,""started"":3,""wait"":14.666666666666666,""unstarted"":0},{""node"":""N5"",""tasks"":3,""started"":2,""wait"":13.0,""unstarted"":1},{""node"":""N6"",""tasks"":1,""started"":0,""wait"":null,""unstarted"":1},{""node"":""N7"",""tasks"":2,""started"":2,""wait"":29.0,""unstarted"":0},{""node"":""N8"",""tasks"":2,""started"":2,""wait"":48.5,""unstarted"":0}]",,
9,low,0.5,static,4,12,0.4,15.0,15.0,240,4,20,0,116,0,0,0,0.011316600008285604,1,0,0.19166666666666668,2,"[{""node"":""N3"",""tasks"":1,""started"":1,""wait"":8.0,""unstarted"":0},{""node"":""N4"",""tasks"":3,""started"":1,""wait"":13.0,""unstarted"":2},{""node"":""N5"",""tasks"":3,""started"":1,""wait"":17.0,""unstarted"":2},{""node"":""N6"",""tasks"":1,""started"":0,""wait"":null,""unstarted"":1},{""node"":""N7"",""tasks"":2,""started"":1,""wait"":22.0,""unstarted"":1},{""node"":""N8"",""tasks"":2,""started"":0,""wait"":null,""unstarted"":2}]",,
9,low,0.5,rolling,10,12,1.0,21.0,19.0,820,10,5,0,211,0,0,0,0.08856319999904372,14,0,0.19107438016528927,1,"[{""node"":""N3"",""tasks"":1,""started"":1,""wait"":8.0,""unstarted"":0},{""node"":""N4"",""tasks"":3,""started"":3,""wait"":16.333333333333332,""unstarted"":0},{""node"":""N5"",""tasks"":3,""started"":2,""wait"":23.0,""unstarted"":1},{""node"":""N6"",""tasks"":1,""started"":0,""wait"":null,""unstarted"":1},{""node"":""N7"",""tasks"":2,""started"":2,""wait"":27.0,""unstarted"":0},{""node"":""N8"",""tasks"":2,""started"":2,""wait"":26.5,""unstarted"":0}]",,
9,low,0.5,lexicographic,10,12,1.0,21.4,19.0,832,10,5,0,211,0,0,0,0.2078198999806773,14,0,0.20291734197730957,1,"[{""node"":""N3"",""tasks"":1,""started"":1,""wait"":8.0,""unstarted"":0},{""node"":""N4"",""tasks"":3,""started"":3,""wait"":16.333333333333332,""unstarted"":0},{""node"":""N5"",""tasks"":3,""started"":2,""wait"":23.0,""unstarted"":1},{""node"":""N6"",""tasks"":1,""started"":0,""wait"":null,""unstarted"":1},{""node"":""N7"",""tasks"":2,""started"":2,""wait"":29.0,""unstarted"":0},{""node"":""N8"",""tasks"":2,""started"":2,""wait"":26.5,""unstarted"":0}]",14,14
9,low,0.5,rolling_forecast,10,12,1.0,21.0,19.0,820,10,5,0,211,0,0,0,0.10094369998842012,14,0,0.19107438016528927,1,"[{""node"":""N3"",""tasks"":1,""started"":1,""wait"":8.0,""unstarted"":0},{""node"":""N4"",""tasks"":3,""started"":3,""wait"":16.333333333333332,""unstarted"":0},{""node"":""N5"",""tasks"":3,""started"":2,""wait"":23.0,""unstarted"":1},{""node"":""N6"",""tasks"":1,""started"":0,""wait"":null,""unstarted"":1},{""node"":""N7"",""tasks"":2,""started"":2,""wait"":27.0,""unstarted"":0},{""node"":""N8"",""tasks"":2,""started"":2,""wait"":26.5,""unstarted"":0}]",,
9,medium,0.5,greedy,15,24,0.9230769230769231,24.8125,23.846153846153847,1811,16,19,55,268,15,12,0,0.01884300002711825,22,22,0.10157068062827229,1,"[{""node"":""N3"",""tasks"":3,""started"":3,""wait"":21.333333333333332,""unstarted"":0},{""node"":""N4"",""tasks"":6,""started"":6,""wait"":24.0,""unstarted"":0},{""node"":""N5"",""tasks"":6,""started"":4,""wait"":23.5,""unstarted"":2},{""node"":""N6"",""tasks"":3,""started"":2,""wait"":36.5,""unstarted"":1},{""node"":""N7"",""tasks"":2,""started"":1,""wait"":22.0,""unstarted"":1},{""node"":""N8"",""tasks"":4,""started"":0,""wait"":null,""unstarted"":4}]",,
9,medium,0.5,static,4,24,0.15384615384615385,15.0,15.0,240,4,43,0,116,0,0,0,0.01689980000082869,1,0,0.19166666666666668,2,"[{""node"":""N3"",""tasks"":3,""started"":1,""wait"":8.0,""unstarted"":2},{""node"":""N4"",""tasks"":6,""started"":1,""wait"":13.0,""unstarted"":5},{""node"":""N5"",""tasks"":6,""started"":1,""wait"":17.0,""unstarted"":5},{""node"":""N6"",""tasks"":3,""started"":0,""wait"":null,""unstarted"":3},{""node"":""N7"",""tasks"":2,""started"":1,""wait"":22.0,""unstarted"":1},{""node"":""N8"",""tasks"":4,""started"":0,""wait"":null,""unstarted"":4}]",,
9,medium,0.5,rolling,15,24,0.6923076923076923,24.88235294117647,26.727272727272727,1857,17,20,34,363,14,8,0,0.9069348000048194,22,0,0.1827515400410677,0,"[{""node"":""N3"",""tasks"":3,""started"":3,""wait"":23.0,""unstarted"":0},{""node"":""N4"",""tasks"":6,""started"":4,""wait"":21.5,""unstarted"":2},{""node"":""N5"",""tasks"":6,""started"":4,""wait"":25.0,""unstarted"":2},{""node"":""N6"",""tasks"":3,""started"":1,""wait"":47.0,""unstarted"":2},{""node"":""N7"",""tasks"":2,""started"":2,""wait"":16.5,""unstarted"":0},{""node"":""N8"",""tasks"":4,""started"":3,""wait"":29.333333333333332,""unstarted"":1}]",,
9,medium,0.5,lexicographic,15,24,0.9230769230769231,23.625,22.615384615384617,1722,16,19,38,268,12,13,0,1.550355400016997,22,0,0.04795486600846263,1,"[{""node"":""N3"",""tasks"":3,""started"":3,""wait"":21.333333333333332,""unstarted"":0},{""node"":""N4"",""tasks"":6,""started"":6,""wait"":23.833333333333332,""unstarted"":0},{""node"":""N5"",""tasks"":6,""started"":4,""wait"":23.5,""unstarted"":2},{""node"":""N6"",""tasks"":3,""started"":2,""wait"":27.5,""unstarted"":1},{""node"":""N7"",""tasks"":2,""started"":1,""wait"":22.0,""unstarted"":1},{""node"":""N8"",""tasks"":4,""started"":0,""wait"":null,""unstarted"":4}]",21,21
9,medium,0.5,rolling_forecast,15,24,0.6923076923076923,24.88235294117647,26.727272727272727,1857,17,20,34,363,14,8,0,0.9243714999902295,22,0,0.1827515400410677,0,"[{""node"":""N3"",""tasks"":3,""started"":3,""wait"":23.0,""unstarted"":0},{""node"":""N4"",""tasks"":6,""started"":4,""wait"":21.5,""unstarted"":2},{""node"":""N5"",""tasks"":6,""started"":4,""wait"":25.0,""unstarted"":2},{""node"":""N6"",""tasks"":3,""started"":1,""wait"":47.0,""unstarted"":2},{""node"":""N7"",""tasks"":2,""started"":2,""wait"":16.5,""unstarted"":0},{""node"":""N8"",""tasks"":4,""started"":3,""wait"":29.333333333333332,""unstarted"":1}]",,
9,high,0.5,greedy,15,36,0.5416666666666666,36.26315789473684,38.76470588235294,3385,19,47,240,377,12,14,0,0.05049709999002516,32,32,0.18563520479419013,0,"[{""node"":""N3"",""tasks"":5,""started"":2,""wait"":25.0,""unstarted"":3},{""node"":""N4"",""tasks"":6,""started"":4,""wait"":30.75,""unstarted"":2},{""node"":""N5"",""tasks"":8,""started"":5,""wait"":42.2,""unstarted"":3},{""node"":""N6"",""tasks"":4,""started"":3,""wait"":42.0,""unstarted"":1},{""node"":""N7"",""tasks"":7,""started"":3,""wait"":21.333333333333332,""unstarted"":4},{""node"":""N8"",""tasks"":6,""started"":2,""wait"":57.5,""unstarted"":4}]",,
9,high,0.5,static,4,36,0.08333333333333333,15.0,15.0,240,4,69,0,116,0,0,0,0.012277899993932806,1,0,0.19166666666666668,2,"[{""node"":""N3"",""tasks"":5,""started"":1,""wait"":8.0,""unstarted"":4},{""node"":""N4"",""tasks"":6,""started"":1,""wait"":13.0,""unstarted"":5},{""node"":""N5"",""tasks"":8,""started"":1,""wait"":17.0,""unstarted"":7},{""node"":""N6"",""tasks"":4,""started"":0,""wait"":null,""unstarted"":4},{""node"":""N7"",""tasks"":7,""started"":1,""wait"":22.0,""unstarted"":6},{""node"":""N8"",""tasks"":6,""started"":0,""wait"":null,""unstarted"":6}]",,
9,high,0.5,rolling,16,36,0.5,25.058823529411764,28.923076923076923,2030,17,46,69,278,22,36,0,4.645880499971099,32,0,0.17599611273080662,0,"[{""node"":""N3"",""tasks"":5,""started"":2,""wait"":8.5,""unstarted"":3},{""node"":""N4"",""tasks"":6,""started"":4,""wait"":31.25,""unstarted"":2},{""node"":""N5"",""tasks"":8,""started"":4,""wait"":25.0,""unstarted"":4},{""node"":""N6"",""tasks"":4,""started"":2,""wait"":31.0,""unstarted"":2},{""node"":""N7"",""tasks"":7,""started"":2,""wait"":19.5,""unstarted"":5},{""node"":""N8"",""tasks"":6,""started"":3,""wait"":27.666666666666668,""unstarted"":3}]",,
9,high,0.5,lexicographic,15,36,0.5,38.55,42.94117647058823,3773,20,47,300,334,41,46,0,2.879455099988263,32,8,0.1909734945645536,0,"[{""node"":""N3"",""tasks"":5,""started"":2,""wait"":27.0,""unstarted"":3},{""node"":""N4"",""tasks"":6,""started"":4,""wait"":29.75,""unstarted"":2},{""node"":""N5"",""tasks"":8,""started"":5,""wait"":43.0,""unstarted"":3},{""node"":""N6"",""tasks"":4,""started"":3,""wait"":62.0,""unstarted"":1},{""node"":""N7"",""tasks"":7,""started"":3,""wait"":22.333333333333332,""unstarted"":4},{""node"":""N8"",""tasks"":6,""started"":3,""wait"":43.333333333333336,""unstarted"":3}]",16,18
9,high,0.5,rolling_forecast,16,36,0.4166666666666667,32.666666666666664,36.083333333333336,2630,18,47,194,430,11,42,0,3.254186100064544,32,0,0.1588173731030874,0,"[{""node"":""N3"",""tasks"":5,""started"":3,""wait"":31.0,""unstarted"":2},{""node"":""N4"",""tasks"":6,""started"":3,""wait"":39.0,""unstarted"":3},{""node"":""N5"",""tasks"":8,""started"":3,""wait"":20.0,""unstarted"":5},{""node"":""N6"",""tasks"":4,""started"":2,""wait"":43.0,""unstarted"":2},{""node"":""N7"",""tasks"":7,""started"":2,""wait"":19.5,""unstarted"":5},{""node"":""N8"",""tasks"":6,""started"":5,""wait"":38.6,""unstarted"":1}]",,
7,low,0.5,greedy,9,12,1.0,24.9,17.0,917,10,7,27,215,0,1,0,0.004475700028706342,14,14,0.3393602225312935,1,"[{""node"":""N3"",""tasks"":1,""started"":1,""wait"":7.0,""unstarted"":0},{""node"":""N4"",""tasks"":3,""started"":3,""wait"":16.333333333333332,""unstarted"":0},{""node"":""N5"",""tasks"":3,""started"":2,""wait"":18.0,""unstarted"":1},{""node"":""N6"",""tasks"":1,""started"":0,""wait"":null,""unstarted"":1},{""node"":""N7"",""tasks"":2,""started"":2,""wait"":25.0,""unstarted"":0},{""node"":""N8"",""tasks"":2,""started"":2,""wait"":53.5,""unstarted"":0}]",,
7,low,0.5,static,4,12,0.4,14.0,14.0,224,4,20,0,114,0,0,0,0.011782100002164952,1,0,0.19642857142857142,2,"[{""node"":""N3"",""tasks"":1,""started"":1,""wait"":7.0,""unstarted"":0},{""node"":""N4"",""tasks"":3,""started"":1,""wait"":13.0,""unstarted"":2},{""node"":""N5"",""tasks"":3,""started"":1,""wait"":15.0,""unstarted"":2},{""node"":""N6"",""tasks"":1,""started"":0,""wait"":null,""unstarted"":1},{""node"":""N7"",""tasks"":2,""started"":1,""wait"":21.0,""unstarted"":1},{""node"":""N8"",""tasks"":2,""started"":0,""wait"":null,""unstarted"":2}]",,
7,low,0.5,rolling,10,12,1.0,21.6,14.8,796,10,5,8,208,0,0,0,0.10681790004309732,14,0,0.3232258064516129,1,"[{""node"":""N3"",""tasks"":1,""started"":1,""wait"":7.0,""unstarted"":0},{""node"":""N4"",""tasks"":3,""started"":3,""wait"":16.333333333333332,""unstarted"":0},{""node"":""N5"",""tasks"":3,""started"":2,""wait"":12.5,""unstarted"":1},{""node"":""N6"",""tasks"":1,""started"":0,""wait"":null,""unstarted"":1},{""node"":""N7"",""tasks"":2,""started"":2,""wait"":25.0,""unstarted"":0},{""node"":""N8"",""tasks"":2,""started"":2,""wait"":42.5,""unstarted"":0}]",,
